Sep 23 21:36:52 ip-172-31-10-147 kubelet[13623]: E0923 21:36:52.447097   13623 kubelet.go:3516] "Unable to register mirror pod because node is not registered yet" err="node \"ip-172-31-10-147\" not found" node="ip-172-31-10-147"
Sep 23 21:36:52 ip-172-31-10-147 kubelet[13623]: E0923 21:36:52.546879   13623 kubelet.go:3516] "Unable to register mirror pod because node is not registered yet" err="node \"ip-172-31-10-147\" not found" node="ip-172-31-10-147"
Sep 23 21:36:52 ip-172-31-10-147 kubelet[13623]: E0923 21:36:52.647770   13623 kubelet.go:3516] "Unable to register mirror pod because node is not registered yet" err="node \"ip-172-31-10-147\" not found" node="ip-172-31-10-147"
Sep 23 21:36:52 ip-172-31-10-147 kubelet[13623]: E0923 21:36:52.746810   13623 kubelet.go:3516] "Unable to register mirror pod because node is not registered yet" err="node \"ip-172-31-10-147\" not found" node="ip-172-31-10-147"
Sep 23 21:36:52 ip-172-31-10-147 kubelet[13623]: E0923 21:36:52.847497   13623 kubelet.go:3516] "Unable to register mirror pod because node is not registered yet" err="node \"ip-172-31-10-147\" not found" node="ip-172-31-10-147"
Sep 23 21:36:52 ip-172-31-10-147 kubelet[13623]: E0923 21:36:52.947160   13623 kubelet.go:3516] "Unable to register mirror pod because node is not registered yet" err="node \"ip-172-31-10-147\" not found" node="ip-172-31-10-147"
Sep 23 21:36:53 ip-172-31-10-147 kubelet[13623]: E0923 21:36:53.046602   13623 kubelet.go:3516] "Unable to register mirror pod because node is not registered yet" err="node \"ip-172-31-10-147\" not found" node="ip-172-31-10-147"
Sep 23 21:36:53 ip-172-31-10-147 kubelet[13623]: E0923 21:36:53.147157   13623 kubelet.go:3516] "Unable to register mirror pod because node is not registered yet" err="node \"ip-172-31-10-147\" not found" node="ip-172-31-10-147"
Sep 23 21:36:53 ip-172-31-10-147 kubelet[13623]: E0923 21:36:53.247032   13623 kubelet.go:3516] "Unable to register mirror pod because node is not registered yet" err="node \"ip-172-31-10-147\" not found" node="ip-172-31-10-147"
Sep 23 21:36:53 ip-172-31-10-147 kubelet[13623]: E0923 21:36:53.346602   13623 kubelet.go:3516] "Unable to register mirror pod because node is not registered yet" err="node \"ip-172-31-10-147\" not found" node="ip-172-31-10-147"
Sep 23 21:36:53 ip-172-31-10-147 kubelet[13623]: E0923 21:36:53.447426   13623 kubelet.go:3516] "Unable to register mirror pod because node is not registered yet" err="node \"ip-172-31-10-147\" not found" node="ip-172-31-10-147"
Sep 23 21:36:53 ip-172-31-10-147 kubelet[13623]: E0923 21:36:53.547232   13623 kubelet.go:3516] "Unable to register mirror pod because node is not registered yet" err="node \"ip-172-31-10-147\" not found" node="ip-172-31-10-147"
Sep 23 21:36:53 ip-172-31-10-147 kubelet[13623]: E0923 21:36:53.647180   13623 kubelet.go:3516] "Unable to register mirror pod because node is not registered yet" err="node \"ip-172-31-10-147\" not found" node="ip-172-31-10-147"
Sep 23 21:36:53 ip-172-31-10-147 kubelet[13623]: E0923 21:36:53.746830   13623 kubelet.go:3516] "Unable to register mirror pod because node is not registered yet" err="node \"ip-172-31-10-147\" not found" node="ip-172-31-10-147"
Sep 23 21:36:53 ip-172-31-10-147 kubelet[13623]: E0923 21:36:53.847585   13623 kubelet.go:3516] "Unable to register mirror pod because node is not registered yet" err="node \"ip-172-31-10-147\" not found" node="ip-172-31-10-147"
Sep 23 21:36:53 ip-172-31-10-147 kubelet[13623]: E0923 21:36:53.947558   13623 kubelet.go:3516] "Unable to register mirror pod because node is not registered yet" err="node \"ip-172-31-10-147\" not found" node="ip-172-31-10-147"
Sep 23 21:36:54 ip-172-31-10-147 kubelet[13623]: E0923 21:36:54.047570   13623 kubelet.go:3516] "Unable to register mirror pod because node is not registered yet" err="node \"ip-172-31-10-147\" not found" node="ip-172-31-10-147"
Sep 23 21:36:54 ip-172-31-10-147 kubelet[13623]: E0923 21:36:54.147492   13623 kubelet.go:3516] "Unable to register mirror pod because node is not registered yet" err="node \"ip-172-31-10-147\" not found" node="ip-172-31-10-147"
Sep 23 21:36:54 ip-172-31-10-147 kubelet[13623]: E0923 21:36:54.247132   13623 kubelet.go:3516] "Unable to register mirror pod because node is not registered yet" err="node \"ip-172-31-10-147\" not found" node="ip-172-31-10-147"
Sep 23 21:36:54 ip-172-31-10-147 kubelet[13623]: E0923 21:36:54.346553   13623 kubelet.go:3516] "Unable to register mirror pod because node is not registered yet" err="node \"ip-172-31-10-147\" not found" node="ip-172-31-10-147"
Sep 23 21:36:54 ip-172-31-10-147 kubelet[13623]: E0923 21:36:54.447257   13623 kubelet.go:3516] "Unable to register mirror pod because node is not registered yet" err="node \"ip-172-31-10-147\" not found" node="ip-172-31-10-147"
Sep 23 21:36:54 ip-172-31-10-147 kubelet[13623]: E0923 21:36:54.547332   13623 kubelet.go:3516] "Unable to register mirror pod because node is not registered yet" err="node \"ip-172-31-10-147\" not found" node="ip-172-31-10-147"
Sep 23 21:36:54 ip-172-31-10-147 kubelet[13623]: E0923 21:36:54.647351   13623 kubelet.go:3516] "Unable to register mirror pod because node is not registered yet" err="node \"ip-172-31-10-147\" not found" node="ip-172-31-10-147"
Sep 23 21:36:54 ip-172-31-10-147 kubelet[13623]: E0923 21:36:54.747276   13623 kubelet.go:3516] "Unable to register mirror pod because node is not registered yet" err="node \"ip-172-31-10-147\" not found" node="ip-172-31-10-147"
Sep 23 21:36:54 ip-172-31-10-147 kubelet[13623]: E0923 21:36:54.847119   13623 kubelet.go:3516] "Unable to register mirror pod because node is not registered yet" err="node \"ip-172-31-10-147\" not found" node="ip-172-31-10-147"
Sep 23 21:36:54 ip-172-31-10-147 kubelet[13623]: E0923 21:36:54.947331   13623 kubelet.go:3516] "Unable to register mirror pod because node is not registered yet" err="node \"ip-172-31-10-147\" not found" node="ip-172-31-10-147"
Sep 23 21:36:55 ip-172-31-10-147 kubelet[13623]: E0923 21:36:55.046980   13623 kubelet.go:3516] "Unable to register mirror pod because node is not registered yet" err="node \"ip-172-31-10-147\" not found" node="ip-172-31-10-147"
Sep 23 21:36:55 ip-172-31-10-147 kubelet[13623]: E0923 21:36:55.147449   13623 kubelet.go:3516] "Unable to register mirror pod because node is not registered yet" err="node \"ip-172-31-10-147\" not found" node="ip-172-31-10-147"
Sep 23 21:36:55 ip-172-31-10-147 kubelet[13623]: E0923 21:36:55.247085   13623 kubelet.go:3516] "Unable to register mirror pod because node is not registered yet" err="node \"ip-172-31-10-147\" not found" node="ip-172-31-10-147"
Sep 23 21:36:55 ip-172-31-10-147 kubelet[13623]: E0923 21:36:55.346584   13623 kubelet.go:3516] "Unable to register mirror pod because node is not registered yet" err="node \"ip-172-31-10-147\" not found" node="ip-172-31-10-147"
Sep 23 21:36:55 ip-172-31-10-147 kubelet[13623]: E0923 21:36:55.447085   13623 kubelet.go:3516] "Unable to register mirror pod because node is not registered yet" err="node \"ip-172-31-10-147\" not found" node="ip-172-31-10-147"
Sep 23 21:36:55 ip-172-31-10-147 kubelet[13623]: E0923 21:36:55.546575   13623 kubelet.go:3516] "Unable to register mirror pod because node is not registered yet" err="node \"ip-172-31-10-147\" not found" node="ip-172-31-10-147"
Sep 23 21:36:55 ip-172-31-10-147 kubelet[13623]: E0923 21:36:55.647553   13623 kubelet.go:3516] "Unable to register mirror pod because node is not registered yet" err="node \"ip-172-31-10-147\" not found" node="ip-172-31-10-147"
Sep 23 21:36:55 ip-172-31-10-147 kubelet[13623]: E0923 21:36:55.747367   13623 kubelet.go:3516] "Unable to register mirror pod because node is not registered yet" err="node \"ip-172-31-10-147\" not found" node="ip-172-31-10-147"
Sep 23 21:36:55 ip-172-31-10-147 kubelet[13623]: E0923 21:36:55.847056   13623 kubelet.go:3516] "Unable to register mirror pod because node is not registered yet" err="node \"ip-172-31-10-147\" not found" node="ip-172-31-10-147"
Sep 23 21:36:55 ip-172-31-10-147 kubelet[13623]: E0923 21:36:55.947509   13623 kubelet.go:3516] "Unable to register mirror pod because node is not registered yet" err="node \"ip-172-31-10-147\" not found" node="ip-172-31-10-147"
Sep 23 21:36:56 ip-172-31-10-147 kubelet[13623]: E0923 21:36:56.047380   13623 kubelet.go:3516] "Unable to register mirror pod because node is not registered yet" err="node \"ip-172-31-10-147\" not found" node="ip-172-31-10-147"
Sep 23 21:36:56 ip-172-31-10-147 kubelet[13623]: E0923 21:36:56.147261   13623 kubelet.go:3516] "Unable to register mirror pod because node is not registered yet" err="node \"ip-172-31-10-147\" not found" node="ip-172-31-10-147"
Sep 23 21:36:56 ip-172-31-10-147 kubelet[13623]: E0923 21:36:56.246916   13623 kubelet.go:3516] "Unable to register mirror pod because node is not registered yet" err="node \"ip-172-31-10-147\" not found" node="ip-172-31-10-147"
Sep 23 21:36:56 ip-172-31-10-147 kubelet[13623]: E0923 21:36:56.346577   13623 kubelet.go:3516] "Unable to register mirror pod because node is not registered yet" err="node \"ip-172-31-10-147\" not found" node="ip-172-31-10-147"
Sep 23 21:36:56 ip-172-31-10-147 kubelet[13623]: E0923 21:36:56.447247   13623 kubelet.go:3516] "Unable to register mirror pod because node is not registered yet" err="node \"ip-172-31-10-147\" not found" node="ip-172-31-10-147"
Sep 23 21:36:56 ip-172-31-10-147 kubelet[13623]: E0923 21:36:56.546865   13623 kubelet.go:3516] "Unable to register mirror pod because node is not registered yet" err="node \"ip-172-31-10-147\" not found" node="ip-172-31-10-147"
Sep 23 21:36:56 ip-172-31-10-147 kubelet[13623]: E0923 21:36:56.647179   13623 kubelet.go:3516] "Unable to register mirror pod because node is not registered yet" err="node \"ip-172-31-10-147\" not found" node="ip-172-31-10-147"
Sep 23 21:36:56 ip-172-31-10-147 kubelet[13623]: E0923 21:36:56.746896   13623 kubelet.go:3516] "Unable to register mirror pod because node is not registered yet" err="node \"ip-172-31-10-147\" not found" node="ip-172-31-10-147"
Sep 23 21:36:56 ip-172-31-10-147 kubelet[13623]: E0923 21:36:56.847516   13623 kubelet.go:3516] "Unable to register mirror pod because node is not registered yet" err="node \"ip-172-31-10-147\" not found" node="ip-172-31-10-147"
Sep 23 21:36:56 ip-172-31-10-147 kubelet[13623]: E0923 21:36:56.917177   13623 eviction_manager.go:297] "Eviction manager: failed to get summary stats" err="failed to get node info: node \"ip-172-31-10-147\" not found"
Sep 23 21:36:56 ip-172-31-10-147 kubelet[13623]: E0923 21:36:56.946844   13623 kubelet.go:3516] "Unable to register mirror pod because node is not registered yet" err="node \"ip-172-31-10-147\" not found" node="ip-172-31-10-147"
Sep 23 21:36:57 ip-172-31-10-147 kubelet[13623]: E0923 21:36:57.046637   13623 kubelet.go:3516] "Unable to register mirror pod because node is not registered yet" err="node \"ip-172-31-10-147\" not found" node="ip-172-31-10-147"
Sep 23 21:36:57 ip-172-31-10-147 kubelet[13623]: E0923 21:36:57.147132   13623 kubelet.go:3516] "Unable to register mirror pod because node is not registered yet" err="node \"ip-172-31-10-147\" not found" node="ip-172-31-10-147"
Sep 23 21:36:57 ip-172-31-10-147 kubelet[13623]: E0923 21:36:57.246579   13623 kubelet.go:3516] "Unable to register mirror pod because node is not registered yet" err="node \"ip-172-31-10-147\" not found" node="ip-172-31-10-147"
Sep 23 21:36:57 ip-172-31-10-147 kubelet[13623]: E0923 21:36:57.347271   13623 kubelet.go:3516] "Unable to register mirror pod because node is not registered yet" err="node \"ip-172-31-10-147\" not found" node="ip-172-31-10-147"
Sep 23 21:36:57 ip-172-31-10-147 kubelet[13623]: E0923 21:36:57.446820   13623 kubelet.go:3516] "Unable to register mirror pod because node is not registered yet" err="node \"ip-172-31-10-147\" not found" node="ip-172-31-10-147"
Sep 23 21:36:57 ip-172-31-10-147 kubelet[13623]: E0923 21:36:57.547533   13623 kubelet.go:3516] "Unable to register mirror pod because node is not registered yet" err="node \"ip-172-31-10-147\" not found" node="ip-172-31-10-147"
Sep 23 21:36:57 ip-172-31-10-147 kubelet[13623]: E0923 21:36:57.647542   13623 kubelet.go:3516] "Unable to register mirror pod because node is not registered yet" err="node \"ip-172-31-10-147\" not found" node="ip-172-31-10-147"
Sep 23 21:36:57 ip-172-31-10-147 kubelet[13623]: E0923 21:36:57.747302   13623 kubelet.go:3516] "Unable to register mirror pod because node is not registered yet" err="node \"ip-172-31-10-147\" not found" node="ip-172-31-10-147"
Sep 23 21:36:57 ip-172-31-10-147 kubelet[13623]: E0923 21:36:57.847018   13623 kubelet.go:3516] "Unable to register mirror pod because node is not registered yet" err="node \"ip-172-31-10-147\" not found" node="ip-172-31-10-147"
Sep 23 21:36:57 ip-172-31-10-147 kubelet[13623]: E0923 21:36:57.946938   13623 kubelet.go:3516] "Unable to register mirror pod because node is not registered yet" err="node \"ip-172-31-10-147\" not found" node="ip-172-31-10-147"
Sep 23 21:36:58 ip-172-31-10-147 kubelet[13623]: E0923 21:36:58.047406   13623 kubelet.go:3516] "Unable to register mirror pod because node is not registered yet" err="node \"ip-172-31-10-147\" not found" node="ip-172-31-10-147"
Sep 23 21:36:58 ip-172-31-10-147 kubelet[13623]: E0923 21:36:58.147031   13623 kubelet.go:3516] "Unable to register mirror pod because node is not registered yet" err="node \"ip-172-31-10-147\" not found" node="ip-172-31-10-147"
Sep 23 21:36:58 ip-172-31-10-147 kubelet[13623]: E0923 21:36:58.246566   13623 kubelet.go:3516] "Unable to register mirror pod because node is not registered yet" err="node \"ip-172-31-10-147\" not found" node="ip-172-31-10-147"
Sep 23 21:36:58 ip-172-31-10-147 kubelet[13623]: E0923 21:36:58.347187   13623 kubelet.go:3516] "Unable to register mirror pod because node is not registered yet" err="node \"ip-172-31-10-147\" not found" node="ip-172-31-10-147"
Sep 23 21:36:58 ip-172-31-10-147 kubelet[13623]: E0923 21:36:58.446642   13623 kubelet.go:3516] "Unable to register mirror pod because node is not registered yet" err="node \"ip-172-31-10-147\" not found" node="ip-172-31-10-147"
Sep 23 21:36:58 ip-172-31-10-147 kubelet[13623]: E0923 21:36:58.547285   13623 kubelet.go:3516] "Unable to register mirror pod because node is not registered yet" err="node \"ip-172-31-10-147\" not found" node="ip-172-31-10-147"
Sep 23 21:36:58 ip-172-31-10-147 kubelet[13623]: E0923 21:36:58.647058   13623 kubelet.go:3516] "Unable to register mirror pod because node is not registered yet" err="node \"ip-172-31-10-147\" not found" node="ip-172-31-10-147"
Sep 23 21:36:58 ip-172-31-10-147 kubelet[13623]: E0923 21:36:58.746751   13623 kubelet.go:3516] "Unable to register mirror pod because node is not registered yet" err="node \"ip-172-31-10-147\" not found" node="ip-172-31-10-147"
Sep 23 21:36:58 ip-172-31-10-147 kubelet[13623]: E0923 21:36:58.847332   13623 kubelet.go:3516] "Unable to register mirror pod because node is not registered yet" err="node \"ip-172-31-10-147\" not found" node="ip-172-31-10-147"
Sep 23 21:36:58 ip-172-31-10-147 kubelet[13623]: E0923 21:36:58.946575   13623 kubelet.go:3516] "Unable to register mirror pod because node is not registered yet" err="node \"ip-172-31-10-147\" not found" node="ip-172-31-10-147"
Sep 23 21:36:59 ip-172-31-10-147 kubelet[13623]: E0923 21:36:59.047264   13623 kubelet.go:3516] "Unable to register mirror pod because node is not registered yet" err="node \"ip-172-31-10-147\" not found" node="ip-172-31-10-147"
Sep 23 21:36:59 ip-172-31-10-147 kubelet[13623]: E0923 21:36:59.146808   13623 kubelet.go:3516] "Unable to register mirror pod because node is not registered yet" err="node \"ip-172-31-10-147\" not found" node="ip-172-31-10-147"
Sep 23 21:36:59 ip-172-31-10-147 kubelet[13623]: E0923 21:36:59.247406   13623 kubelet.go:3516] "Unable to register mirror pod because node is not registered yet" err="node \"ip-172-31-10-147\" not found" node="ip-172-31-10-147"
Sep 23 21:36:59 ip-172-31-10-147 kubelet[13623]: E0923 21:36:59.347036   13623 kubelet.go:3516] "Unable to register mirror pod because node is not registered yet" err="node \"ip-172-31-10-147\" not found" node="ip-172-31-10-147"
Sep 23 21:36:59 ip-172-31-10-147 kubelet[13623]: E0923 21:36:59.446964   13623 kubelet.go:3516] "Unable to register mirror pod because node is not registered yet" err="node \"ip-172-31-10-147\" not found" node="ip-172-31-10-147"
Sep 23 21:36:59 ip-172-31-10-147 kubelet[13623]: E0923 21:36:59.547407   13623 kubelet.go:3516] "Unable to register mirror pod because node is not registered yet" err="node \"ip-172-31-10-147\" not found" node="ip-172-31-10-147"
Sep 23 21:36:59 ip-172-31-10-147 kubelet[13623]: E0923 21:36:59.647203   13623 kubelet.go:3516] "Unable to register mirror pod because node is not registered yet" err="node \"ip-172-31-10-147\" not found" node="ip-172-31-10-147"
Sep 23 21:36:59 ip-172-31-10-147 kubelet[13623]: E0923 21:36:59.653033   13623 controller.go:201] "Failed to ensure lease exists, will retry" err="the server was unable to return a response in the time allotted, but may still be processing the request (get leases.coordination.k8s.io ip-172-31-10-147)" interval="3.2s"
Sep 23 21:36:59 ip-172-31-10-147 kubelet[13623]: E0923 21:36:59.747516   13623 kubelet.go:3516] "Unable to register mirror pod because node is not registered yet" err="node \"ip-172-31-10-147\" not found" node="ip-172-31-10-147"
Sep 23 21:36:59 ip-172-31-10-147 kubelet[13623]: E0923 21:36:59.847420   13623 kubelet.go:3516] "Unable to register mirror pod because node is not registered yet" err="node \"ip-172-31-10-147\" not found" node="ip-172-31-10-147"
Sep 23 21:36:59 ip-172-31-10-147 kubelet[13623]: E0923 21:36:59.947626   13623 kubelet.go:3516] "Unable to register mirror pod because node is not registered yet" err="node \"ip-172-31-10-147\" not found" node="ip-172-31-10-147"
Sep 23 21:37:00 ip-172-31-10-147 kubelet[13623]: E0923 21:37:00.047170   13623 kubelet.go:3516] "Unable to register mirror pod because node is not registered yet" err="node \"ip-172-31-10-147\" not found" node="ip-172-31-10-147"
Sep 23 21:37:00 ip-172-31-10-147 kubelet[13623]: E0923 21:37:00.148563   13623 kubelet.go:3516] "Unable to register mirror pod because node is not registered yet" err="node \"ip-172-31-10-147\" not found" node="ip-172-31-10-147"
Sep 23 21:37:00 ip-172-31-10-147 kubelet[13623]: E0923 21:37:00.247129   13623 kubelet.go:3516] "Unable to register mirror pod because node is not registered yet" err="node \"ip-172-31-10-147\" not found" node="ip-172-31-10-147"
Sep 23 21:37:00 ip-172-31-10-147 kubelet[13623]: E0923 21:37:00.346589   13623 kubelet.go:3516] "Unable to register mirror pod because node is not registered yet" err="node \"ip-172-31-10-147\" not found" node="ip-172-31-10-147"
Sep 23 21:37:00 ip-172-31-10-147 kubelet[13623]: E0923 21:37:00.446565   13623 kubelet.go:3516] "Unable to register mirror pod because node is not registered yet" err="node \"ip-172-31-10-147\" not found" node="ip-172-31-10-147"
Sep 23 21:37:00 ip-172-31-10-147 kubelet[13623]: E0923 21:37:00.547226   13623 kubelet.go:3516] "Unable to register mirror pod because node is not registered yet" err="node \"ip-172-31-10-147\" not found" node="ip-172-31-10-147"
Sep 23 21:37:00 ip-172-31-10-147 kubelet[13623]: E0923 21:37:00.647119   13623 kubelet.go:3516] "Unable to register mirror pod because node is not registered yet" err="node \"ip-172-31-10-147\" not found" node="ip-172-31-10-147"
Sep 23 21:37:00 ip-172-31-10-147 kubelet[13623]: E0923 21:37:00.747126   13623 kubelet.go:3516] "Unable to register mirror pod because node is not registered yet" err="node \"ip-172-31-10-147\" not found" node="ip-172-31-10-147"
Sep 23 21:37:00 ip-172-31-10-147 kubelet[13623]: E0923 21:37:00.846563   13623 kubelet.go:3516] "Unable to register mirror pod because node is not registered yet" err="node \"ip-172-31-10-147\" not found" node="ip-172-31-10-147"
Sep 23 21:37:00 ip-172-31-10-147 kubelet[13623]: E0923 21:37:00.947426   13623 kubelet.go:3516] "Unable to register mirror pod because node is not registered yet" err="node \"ip-172-31-10-147\" not found" node="ip-172-31-10-147"
Sep 23 21:37:01 ip-172-31-10-147 kubelet[13623]: E0923 21:37:01.047599   13623 kubelet.go:3516] "Unable to register mirror pod because node is not registered yet" err="node \"ip-172-31-10-147\" not found" node="ip-172-31-10-147"
Sep 23 21:37:01 ip-172-31-10-147 kubelet[13623]: E0923 21:37:01.147493   13623 kubelet.go:3516] "Unable to register mirror pod because node is not registered yet" err="node \"ip-172-31-10-147\" not found" node="ip-172-31-10-147"
Sep 23 21:37:01 ip-172-31-10-147 kubelet[13623]: E0923 21:37:01.247096   13623 kubelet.go:3516] "Unable to register mirror pod because node is not registered yet" err="node \"ip-172-31-10-147\" not found" node="ip-172-31-10-147"
Sep 23 21:37:01 ip-172-31-10-147 kubelet[13623]: E0923 21:37:01.346696   13623 kubelet.go:3516] "Unable to register mirror pod because node is not registered yet" err="node \"ip-172-31-10-147\" not found" node="ip-172-31-10-147"
Sep 23 21:37:01 ip-172-31-10-147 kubelet[13623]: E0923 21:37:01.447539   13623 kubelet.go:3516] "Unable to register mirror pod because node is not registered yet" err="node \"ip-172-31-10-147\" not found" node="ip-172-31-10-147"
Sep 23 21:37:01 ip-172-31-10-147 kubelet[13623]: E0923 21:37:01.547119   13623 kubelet.go:3516] "Unable to register mirror pod because node is not registered yet" err="node \"ip-172-31-10-147\" not found" node="ip-172-31-10-147"
Sep 23 21:37:01 ip-172-31-10-147 kubelet[13623]: E0923 21:37:01.647182   13623 kubelet.go:3516] "Unable to register mirror pod because node is not registered yet" err="node \"ip-172-31-10-147\" not found" node="ip-172-31-10-147"
Sep 23 21:37:01 ip-172-31-10-147 kubelet[13623]: E0923 21:37:01.746833   13623 kubelet.go:3516] "Unable to register mirror pod because node is not registered yet" err="node \"ip-172-31-10-147\" not found" node="ip-172-31-10-147"
Sep 23 21:37:01 ip-172-31-10-147 kubelet[13623]: E0923 21:37:01.847501   13623 kubelet.go:3516] "Unable to register mirror pod because node is not registered yet" err="node \"ip-172-31-10-147\" not found" node="ip-172-31-10-147"
Sep 23 21:37:01 ip-172-31-10-147 kubelet[13623]: E0923 21:37:01.948357   13623 kubelet.go:3516] "Unable to register mirror pod because node is not registered yet" err="node \"ip-172-31-10-147\" not found" node="ip-172-31-10-147"
Sep 23 21:37:02 ip-172-31-10-147 kubelet[13623]: E0923 21:37:02.047580   13623 kubelet.go:3516] "Unable to register mirror pod because node is not registered yet" err="node \"ip-172-31-10-147\" not found" node="ip-172-31-10-147"
Sep 23 21:37:02 ip-172-31-10-147 kubelet[13623]: E0923 21:37:02.147188   13623 kubelet.go:3516] "Unable to register mirror pod because node is not registered yet" err="node \"ip-172-31-10-147\" not found" node="ip-172-31-10-147"
Sep 23 21:37:02 ip-172-31-10-147 kubelet[13623]: E0923 21:37:02.247642   13623 kubelet.go:3516] "Unable to register mirror pod because node is not registered yet" err="node \"ip-172-31-10-147\" not found" node="ip-172-31-10-147"
Sep 23 21:37:02 ip-172-31-10-147 kubelet[13623]: E0923 21:37:02.347335   13623 kubelet.go:3516] "Unable to register mirror pod because node is not registered yet" err="node \"ip-172-31-10-147\" not found" node="ip-172-31-10-147"
Sep 23 21:37:02 ip-172-31-10-147 kubelet[13623]: E0923 21:37:02.447032   13623 kubelet.go:3516] "Unable to register mirror pod because node is not registered yet" err="node \"ip-172-31-10-147\" not found" node="ip-172-31-10-147"
Sep 23 21:37:02 ip-172-31-10-147 kubelet[13623]: E0923 21:37:02.546529   13623 kubelet.go:3516] "Unable to register mirror pod because node is not registered yet" err="node \"ip-172-31-10-147\" not found" node="ip-172-31-10-147"
Sep 23 21:37:02 ip-172-31-10-147 kubelet[13623]: E0923 21:37:02.646789   13623 kubelet.go:3516] "Unable to register mirror pod because node is not registered yet" err="node \"ip-172-31-10-147\" not found" node="ip-172-31-10-147"
Sep 23 21:37:02 ip-172-31-10-147 kubelet[13623]: E0923 21:37:02.746566   13623 kubelet.go:3516] "Unable to register mirror pod because node is not registered yet" err="node \"ip-172-31-10-147\" not found" node="ip-172-31-10-147"
Sep 23 21:37:02 ip-172-31-10-147 kubelet[13623]: E0923 21:37:02.847221   13623 kubelet.go:3516] "Unable to register mirror pod because node is not registered yet" err="node \"ip-172-31-10-147\" not found" node="ip-172-31-10-147"
Sep 23 21:37:02 ip-172-31-10-147 kubelet[13623]: E0923 21:37:02.947403   13623 kubelet.go:3516] "Unable to register mirror pod because node is not registered yet" err="node \"ip-172-31-10-147\" not found" node="ip-172-31-10-147"
Sep 23 21:37:03 ip-172-31-10-147 kubelet[13623]: E0923 21:37:03.046549   13623 kubelet.go:3516] "Unable to register mirror pod because node is not registered yet" err="node \"ip-172-31-10-147\" not found" node="ip-172-31-10-147"
Sep 23 21:37:03 ip-172-31-10-147 kubelet[13623]: E0923 21:37:03.146922   13623 kubelet.go:3516] "Unable to register mirror pod because node is not registered yet" err="node \"ip-172-31-10-147\" not found" node="ip-172-31-10-147"
Sep 23 21:37:03 ip-172-31-10-147 kubelet[13623]: E0923 21:37:03.246620   13623 kubelet.go:3516] "Unable to register mirror pod because node is not registered yet" err="node \"ip-172-31-10-147\" not found" node="ip-172-31-10-147"
Sep 23 21:37:03 ip-172-31-10-147 kubelet[13623]: E0923 21:37:03.347252   13623 kubelet.go:3516] "Unable to register mirror pod because node is not registered yet" err="node \"ip-172-31-10-147\" not found" node="ip-172-31-10-147"
Sep 23 21:37:03 ip-172-31-10-147 kubelet[13623]: E0923 21:37:03.446937   13623 kubelet.go:3516] "Unable to register mirror pod because node is not registered yet" err="node \"ip-172-31-10-147\" not found" node="ip-172-31-10-147"
Sep 23 21:37:03 ip-172-31-10-147 kubelet[13623]: E0923 21:37:03.546614   13623 kubelet.go:3516] "Unable to register mirror pod because node is not registered yet" err="node \"ip-172-31-10-147\" not found" node="ip-172-31-10-147"
Sep 23 21:37:03 ip-172-31-10-147 kubelet[13623]: E0923 21:37:03.647089   13623 kubelet.go:3516] "Unable to register mirror pod because node is not registered yet" err="node \"ip-172-31-10-147\" not found" node="ip-172-31-10-147"
Sep 23 21:37:03 ip-172-31-10-147 kubelet[13623]: E0923 21:37:03.746792   13623 kubelet.go:3516] "Unable to register mirror pod because node is not registered yet" err="node \"ip-172-31-10-147\" not found" node="ip-172-31-10-147"
Sep 23 21:37:03 ip-172-31-10-147 kubelet[13623]: E0923 21:37:03.847765   13623 kubelet.go:3516] "Unable to register mirror pod because node is not registered yet" err="node \"ip-172-31-10-147\" not found" node="ip-172-31-10-147"
Sep 23 21:37:03 ip-172-31-10-147 kubelet[13623]: E0923 21:37:03.946810   13623 kubelet.go:3516] "Unable to register mirror pod because node is not registered yet" err="node \"ip-172-31-10-147\" not found" node="ip-172-31-10-147"
Sep 23 21:37:04 ip-172-31-10-147 kubelet[13623]: E0923 21:37:04.046776   13623 kubelet.go:3516] "Unable to register mirror pod because node is not registered yet" err="node \"ip-172-31-10-147\" not found" node="ip-172-31-10-147"
Sep 23 21:37:04 ip-172-31-10-147 kubelet[13623]: E0923 21:37:04.146885   13623 kubelet.go:3516] "Unable to register mirror pod because node is not registered yet" err="node \"ip-172-31-10-147\" not found" node="ip-172-31-10-147"
Sep 23 21:37:04 ip-172-31-10-147 kubelet[13623]: E0923 21:37:04.246600   13623 kubelet.go:3516] "Unable to register mirror pod because node is not registered yet" err="node \"ip-172-31-10-147\" not found" node="ip-172-31-10-147"
Sep 23 21:37:04 ip-172-31-10-147 kubelet[13623]: E0923 21:37:04.346630   13623 kubelet.go:3516] "Unable to register mirror pod because node is not registered yet" err="node \"ip-172-31-10-147\" not found" node="ip-172-31-10-147"
Sep 23 21:37:04 ip-172-31-10-147 kubelet[13623]: E0923 21:37:04.447377   13623 kubelet.go:3516] "Unable to register mirror pod because node is not registered yet" err="node \"ip-172-31-10-147\" not found" node="ip-172-31-10-147"
Sep 23 21:37:04 ip-172-31-10-147 kubelet[13623]: E0923 21:37:04.546969   13623 kubelet.go:3516] "Unable to register mirror pod because node is not registered yet" err="node \"ip-172-31-10-147\" not found" node="ip-172-31-10-147"
